AreaM2,Type,Location,DurationDays,MaterialQuantity,LaborHours
3628.376,Remodelacion,Barranquilla,301,3693.996,832.486
2517.038,Remodelacion,Rural,138,2177.758,541.534
1672.904,Residencial,Barranquilla,116,1910.941,287.34
1693.067,Residencial,Cali,95,1835.021,324.623
3102.133,Remodelacion,Rural,166,2705.943,626.536
1461.151,Industrial,Medellin,183,2351.976,368.747
2557.925,Remodelacion,Cali,465,2858.351,723.546
202.818,Residencial,Rural,178,217.098,32.162
1545.712,Comercial,Rural,214,2190.139,289.391
3854.35,Industrial,Cali,419,7686.842,1030.542
1627.635,Comercial,Cali,239,2634.511,360.557
1932.817,Residencial,Rural,103,1994.173,338.263
3787.722,Comercial,Bogota,252,6035.95,862.107
3985.586,Comercial,Cali,404,7142.931,988.473
2583.557,Remodelacion,Rural,22,2082.702,473.186
286.738,Remodelacion,Bogota,44,292.149,70.749
1695.51,Industrial,Bogota,98,3092.315,430.33
614.73,Residencial,Rural,466,775.473,116.173
1495.482,Comercial,Barranquilla,73,2125.433,279.008
3628.181,Industrial,Medellin,324,7117.767,1081.468
3163.906,Comercial,Barranquilla,297,4590.962,721.929
3274.438,Remodelacion,Rural,86,2620.467,644.127
664.88,Remodelacion,Cali,21,614.624,142.627
3992.157,Industrial,Cali,319,7292.6,1137.416
3093.997,Remodelacion,Rural,304,2869.607,746.447
2020.916,Remodelacion,Barranquilla,105,1847.792,417.551
3115.544,Industrial,Bogota,44,4887.373,788.121
1556.439,Residencial,Medellin,49,1866.909,255.061
3404.072,Remodelacion,Rural,311,3447.004,698.944
2019.85,Residencial,Rural,355,2533.199,353.971
3633.201,Residencial,Barranquilla,426,4943.92,732.112
3319.24,Remodelacion,Cali,97,2999.637,660.955
2635.695,Remodelacion,Cali,422,2919.275,659.8
2258.972,Industrial,Rural,411,4053.345,537.602
520.765,Remodelacion,Bogota,280,629.013,129.528
2235.664,Residencial,Barranquilla,439,2825.677,512.278
3365.33,Comercial,Cali,40,4309.19,700.974
2418.791,Industrial,Barranquilla,356,4663.94,661.426
2597.089,Industrial,Rural,216,3775.885,544.582
744.06,Residencial,Cali,250,950.272,152.698
958.797,Comercial,Medellin,112,1423.264,184.591
1762.551,Industrial,Barranquilla,278,2792.568,467.379
3324.321,Industrial,Cali,23,4722.832,677.448
2276.875,Comercial,Rural,193,3282.868,393.475
1509.364,Residencial,Rural,289,1794.219,251.25
2115.465,Comercial,Barranquilla,390,3620.943,522.134
2800.215,Comercial,Bogota,250,4588.555,627.125
3679.933,Residencial,Cali,67,4072.325,665.45
2615.649,Residencial,Rural,178,2995.739,435.207
3555.893,Remodelacion,Medellin,123,3738.375,800.767
1225.452,Remodelacion,Bogota,346,1383.386,345.516
159.625,Residencial,Barranquilla,250,186.05,32.579
109.912,Residencial,Bogota,321,154.32,26.179
1903.722,Comercial,Cali,123,2880.075,384.21
1156.366,Residencial,Cali,188,1455.293,237.264
2526.538,Comercial,Cali,288,3770.092,545.547
912.947,Residencial,Bogota,430,1278.295,218.363
3802.802,Residencial,Rural,459,4662.493,806.63
1120.66,Residencial,Medellin,253,1487.277,229.449
3811.588,Residencial,Rural,227,4158.814,716.467
1191.252,Industrial,Bogota,363,2559.152,377.055
1144.972,Comercial,Rural,319,1651.587,220.291
3162.928,Industrial,Bogota,461,6524.764,1040.305
2805.499,Comercial,Rural,265,3703.749,573.001
2243.443,Residencial,Barranquilla,24,2376.357,347.939
2149.596,Remodelacion,Barranquilla,107,2038.779,445.887
1885.714,Residencial,Medellin,30,2138.961,362.198
53.687,Industrial,Rural,89,78.612,10.599
1476.987,Remodelacion,Rural,78,1310.05,263.054
3999.18,Remodelacion,Cali,214,3873.635,961.591
517.586,Comercial,Rural,360,725.353,110.59
1877.52,Industrial,Rural,383,3176.396,424.619
2051.396,Industrial,Barranquilla,464,3918.96,563.374
3539.508,Comercial,Cali,268,5609.955,785.56
1316.353,Comercial,Bogota,333,2226.25,347.632
3340.261,Residencial,Bogota,261,4850.493,708.951
372.247,Comercial,Cali,83,527.922,67.022
829.608,Industrial,Cali,355,1542.868,202.812
1821.424,Residencial,Medellin,67,2073.797,350.744
1431.995,Industrial,Barranquilla,96,2156.288,339.571
2597.12,Remodelacion,Cali,80,2604.557,545.22
266.386,Remodelacion,Barranquilla,132,268.188,54.451
3852.991,Industrial,Barranquilla,148,5927.502,826.089
578.195,Industrial,Barranquilla,452,1045.398,147.982
2484.147,Industrial,Cali,125,3733.418,564.984
3131.487,Remodelacion,Rural,385,3219.42,773.674
2858.527,Residencial,Barranquilla,44,3089.911,498.235
1242.274,Residencial,Bogota,462,1790.86,314.765
295.317,Residencial,Medellin,274,352.65,64.327
3693.157,Industrial,Cali,135,5908.875,828.493
3764.134,Remodelacion,Rural,228,3513.617,866.521
1698.428,Residencial,Medellin,394,2375.885,352.487
1846.466,Residencial,Rural,90,1907.19,271.486
64.265,Industrial,Cali,349,110.586,15.738
343.6,Residencial,Rural,30,353.303,56.92
1440.151,Comercial,Cali,198,2004.589,319.985
3299.92,Remodelacion,Barranquilla,105,3096.055,762.701
2158.695,Comercial,Cali,466,3498.253,561.072
3614.59,Remodelacion,Bogota,261,4019.958,1005.315
2565.322,Residencial,Barranquilla,347,3200.019,487.338
329.906,Comercial,Medellin,236,517.119,67.013
2873.171,Residencial,Rural,56,2761.507,483.402
1152.251,Remodelacion,Bogota,303,1299.967,330.938
2391.615,Residencial,Bogota,453,3418.531,524.959
2858.693,Remodelacion,Medellin,340,3392.299,782.503
725.905,Residencial,Cali,254,836.591,131.405
2725.771,Residencial,Barranquilla,203,3059.028,458.911
3900.346,Remodelacion,Cali,152,3665.062,849.246
2977.937,Residencial,Bogota,367,4057.571,649.038
435.296,Residencial,Medellin,107,527.05,83.306
3558.356,Residencial,Medellin,58,4262.047,608.501
1253.757,Remodelacion,Barranquilla,466,1550.158,295.533
511.406,Residencial,Rural,68,547.628,78.67
2670.284,Comercial,Cali,385,4748.476,640.422
3378.656,Comercial,Rural,115,4278.077,671.56
3468.114,Comercial,Medellin,94,5004.714,669.123
2847.362,Remodelacion,Rural,121,2690.265,561.796
2868.533,Remodelacion,Bogota,447,3779.628,887.277
1694.478,Remodelacion,Bogota,471,2222.928,472.891
208.255,Residencial,Bogota,291,277.221,45.652
920.113,Residencial,Medellin,354,1166.336,194.179
3251.721,Remodelacion,Barranquilla,301,3368.877,699.835
1539.122,Comercial,Cali,73,1963.748,279.265
2583.55,Remodelacion,Barranquilla,53,2432.062,519.908
3282.763,Remodelacion,Rural,465,3315.004,767.267
727.876,Residencial,Barranquilla,217,925.801,146.773
457.145,Remodelacion,Barranquilla,312,455.005,111.921
975.326,Remodelacion,Cali,59,913.249,187.312
3576.694,Remodelacion,Bogota,424,4880.874,973.573
2829.752,Residencial,Medellin,457,4318.191,599.347
1970.646,Remodelacion,Rural,143,1736.486,378.432
1716.985,Remodelacion,Cali,278,1676.487,373.539
2089.014,Residencial,Barranquilla,68,2354.342,394.418
3269.544,Industrial,Medellin,424,6003.551,880.046
1632.099,Comercial,Bogota,170,2725.676,395.248
2291.428,Residencial,Bogota,224,2884.416,464.067
3343.689,Remodelacion,Medellin,167,3524.445,798.042
2559.732,Comercial,Rural,443,3912.303,600.404
2127.809,Industrial,Medellin,171,3399.18,500.203
3759.8,Industrial,Barranquilla,320,6981.739,897.956
451.014,Residencial,Medellin,295,636.21,99.876
83.379,Residencial,Rural,260,90.487,15.984
2475.429,Comercial,Bogota,309,4164.418,633.549
1112.498,Comercial,Rural,126,1509.013,187.8
2148.554,Residencial,Bogota,436,3243.241,511.869
2051.656,Residencial,Bogota,123,2449.871,416.567
1731.734,Residencial,Medellin,49,2062.51,298.892
354.939,Residencial,Medellin,225,460.129,72.696
441.383,Comercial,Medellin,30,597.013,84.513
854.503,Remodelacion,Medellin,65,763.773,196.019
3334.964,Residencial,Cali,167,3579.858,568.909
3060.454,Comercial,Medellin,253,4644.838,640.613
1641.385,Residencial,Cali,317,1976.903,350.083
3201.948,Residencial,Cali,195,3977.921,567.541
710.408,Comercial,Rural,351,973.855,141.729
1095.585,Comercial,Rural,289,1502.264,231.797
2890.896,Remodelacion,Rural,129,2624.806,556.019
1460.606,Industrial,Bogota,95,2558.242,350.008
3255.033,Industrial,Barranquilla,251,5306.229,885.081
928.553,Comercial,Medellin,191,1345.014,200.861
1177.174,Residencial,Medellin,450,1610.015,282.741
949.43,Remodelacion,Rural,373,1037.337,211.069
3212.684,Industrial,Cali,113,4668.984,708.76
373.94,Residencial,Rural,309,461.93,67.975
2502.252,Remodelacion,Bogota,476,3204.875,764.553
2016.02,Comercial,Barranquilla,233,3213.958,430.986
3808.353,Comercial,Medellin,129,6004.487,838.593
818.614,Residencial,Barranquilla,171,967.257,156.7
2331.592,Residencial,Cali,63,2447.54,379.111
2644.44,Industrial,Bogota,439,5426.612,810.04
3377.011,Residencial,Cali,109,3645.888,616.897
3143.466,Comercial,Barranquilla,369,4863.423,715.502
3413.927,Remodelacion,Bogota,52,3422.651,845.145
3319.285,Comercial,Bogota,153,5219.854,720.608
1438.443,Comercial,Bogota,233,2530.399,323.011
2039.265,Residencial,Bogota,424,3004.002,498.124
1390.077,Residencial,Barranquilla,43,1471.817,229.463
542.397,Remodelacion,Barranquilla,400,579.771,132.472
320.943,Industrial,Medellin,144,499.509,71.866
1674.699,Industrial,Rural,73,2470.912,375.728
2090.242,Comercial,Cali,167,2921.751,402.718
1983.475,Remodelacion,Cali,193,2068.045,442.215
395.542,Remodelacion,Barranquilla,340,403.158,96.676
2296.17,Industrial,Bogota,306,4426.639,624.023
275.94,Residencial,Rural,60,271.914,47.05
3491.894,Residencial,Bogota,437,5297.436,780.438
3352.156,Remodelacion,Cali,276,3454.789,756.873
3945.206,Industrial,Rural,389,6362.114,941.074
1110.47,Industrial,Medellin,125,1842.693,261.94
2826.551,Remodelacion,Rural,162,2448.972,519.059
1049.063,Comercial,Cali,301,1658.318,230.729
1076.911,Residencial,Medellin,261,1459.304,212.434
147.316,Residencial,Bogota,429,226.14,36.075
1461.649,Comercial,Bogota,318,2708.892,376.2
1821.41,Industrial,Barranquilla,411,3205.407,503.996
1205.31,Industrial,Cali,271,2028.122,334.831
3070.339,Comercial,Bogota,183,5022.152,770.004
289.473,Industrial,Rural,36,376.047,59.604
529.567,Remodelacion,Medellin,127,568.432,107.961
3864.6,Industrial,Cali,367,6716.188,1113.59
3312.003,Comercial,Rural,298,4564.254,641.66
3242.539,Comercial,Barranquilla,137,4266.122,608.644
2040.969,Residencial,Barranquilla,45,2178.007,316.843
3570.735,Comercial,Cali,86,5104.738,681.61
1529.759,Residencial,Cali,270,1922.083,312.428
1404.646,Residencial,Medellin,170,1709.099,251.282
113.131,Comercial,Cali,261,166.87,25.412
3296.352,Remodelacion,Barranquilla,479,3974.932,922.388
1158.365,Remodelacion,Bogota,257,1418.317,314.816
1711.632,Industrial,Barranquilla,290,2822.366,404.691
3034.542,Comercial,Rural,27,3914.509,482.086
218.655,Residencial,Cali,292,254.445,40.232
2234.867,Comercial,Bogota,351,3902.982,597.004
2814.071,Comercial,Medellin,310,4462.569,667.199
2707.779,Remodelacion,Bogota,235,3291.12,741.125
1777.585,Comercial,Medellin,180,2824.425,415.26
3273.811,Remodelacion,Rural,284,3410.438,717.427
1899.526,Industrial,Rural,431,3548.427,480.888
2250.621,Industrial,Medellin,401,4648.58,683.447
3333.989,Residencial,Bogota,126,4073.617,613.523
3882.674,Industrial,Medellin,309,6767.796,1073.513
3589.663,Residencial,Cali,123,4323.876,652.619
3601.548,Residencial,Cali,382,4508.68,760.27
3195.01,Remodelacion,Rural,317,3371.525,663.537
1953.936,Industrial,Cali,194,3247.407,492.848
3833.763,Industrial,Cali,422,7385.24,1032.013
1119.925,Remodelacion,Cali,143,1178.078,258.987
3596.156,Comercial,Barranquilla,409,6333.093,861.282
1726.9,Residencial,Rural,220,1878.638,305.64
891.508,Comercial,Barranquilla,53,1112.803,168.797
270.026,Industrial,Barranquilla,460,493.196,71.785
235.616,Residencial,Cali,42,252.959,39.258
155.384,Industrial,Barranquilla,71,242.443,35.37
1640.191,Industrial,Barranquilla,381,3195.246,432.721
2719.873,Industrial,Bogota,434,5882.43,798.61
2838.144,Residencial,Barranquilla,477,3700.925,604.697
289.843,Remodelacion,Bogota,240,347.645,80.445
976.4,Comercial,Cali,316,1532.04,233.855
3131.639,Residencial,Cali,62,3492.058,548.784
3465.655,Comercial,Cali,120,4719.102,723.491
707.73,Residencial,Medellin,131,814.754,128.814
2511.839,Residencial,Medellin,158,2800.082,512.049
2053.979,Remodelacion,Rural,374,2117.65,473.878
3767.034,Residencial,Bogota,131,4449.817,766.766
2839.841,Industrial,Cali,105,4182.047,719.97
3664.488,Remodelacion,Barranquilla,168,3449.396,825.654
2179.977,Remodelacion,Bogota,120,2136.146,509.816
2368.726,Comercial,Bogota,372,4367.171,625.602
2687.066,Residencial,Barranquilla,475,3540.43,545.248
2512.958,Remodelacion,Bogota,393,3163.291,729.85
3118.557,Comercial,Rural,196,4144.526,556.545
615.553,Residencial,Barranquilla,108,647.16,109.622
2172.851,Industrial,Bogota,364,4516.54,662.608
2002.51,Remodelacion,Bogota,385,2502.705,502.748
861.792,Remodelacion,Cali,210,903.851,192.16
2489.647,Industrial,Cali,161,4003.178,609.35
1880.039,Residencial,Bogota,413,2853.198,430.483
520.886,Comercial,Rural,100,657.567,94.652
973.837,Remodelacion,Medellin,198,990.227,233.695
2795.076,Remodelacion,Rural,419,2779.838,644.603
2553.96,Industrial,Cali,128,4106.156,603.701
394.705,Residencial,Medellin,217,475.321,77.504
2201.295,Industrial,Medellin,311,4179.404,542.004
724.864,Residencial,Cali,25,727.658,131.999
466.37,Residencial,Cali,419,641.468,98.041
2656.99,Industrial,Bogota,311,4994.332,826.307
3637.907,Remodelacion,Rural,186,3106.471,707.056
1113.166,Remodelacion,Cali,399,1333.597,290.291
1104.493,Residencial,Medellin,424,1602.247,226.31
3948.719,Industrial,Cali,326,6665.688,1006.11
377.737,Residencial,Barranquilla,400,516.582,80.724
1691.523,Remodelacion,Cali,220,1792.794,410.597
581.234,Remodelacion,Rural,136,534.707,113.305
947.005,Comercial,Medellin,360,1632.643,224.997
608.945,Remodelacion,Rural,429,657.453,145.005
1345.992,Residencial,Barranquilla,278,1586.39,279.45
2417.157,Comercial,Bogota,436,4488.532,682.569
1046.537,Remodelacion,Medellin,262,1184.728,274.728
794.13,Industrial,Rural,105,1123.802,180.783
3812.046,Comercial,Barranquilla,51,5183.694,784.224
3134.638,Industrial,Medellin,398,5703.007,885.153
140.757,Industrial,Cali,60,218.951,30.655
1337.985,Comercial,Rural,231,1846.484,272.554
885.179,Industrial,Bogota,30,1501.9,236.386
2864.43,Residencial,Rural,441,3640.455,608.931
982.578,Industrial,Barranquilla,44,1360.244,233.216
2661.104,Comercial,Barranquilla,412,4391.347,566.122
1401.187,Residencial,Bogota,291,2057.823,284.051
3860.118,Comercial,Rural,414,6276.398,748.827
3791.503,Remodelacion,Rural,182,3243.167,850.829
2718.592,Residencial,Rural,299,3308.96,458.048
2136.637,Comercial,Bogota,479,4319.171,516.505
185.756,Comercial,Bogota,421,357.229,48.865
3335.028,Residencial,Medellin,339,4796.868,651.5
299.796,Comercial,Barranquilla,342,445.68,64.22
229.823,Comercial,Medellin,372,372.33,53.181
816.789,Industrial,Medellin,461,1525.885,242.631
3654.053,Remodelacion,Barranquilla,392,4262.418,898.579
3782.468,Residencial,Bogota,128,4763.605,834.05
2715.779,Remodelacion,Bogota,411,3456.703,756.139
1794.955,Remodelacion,Bogota,403,2422.519,500.066
2923.08,Comercial,Bogota,355,5415.927,794.825
1378.037,Remodelacion,Bogota,343,1752.572,409.586
1713.808,Comercial,Cali,104,2491.377,306.41
1164.493,Remodelacion,Barranquilla,175,1061.235,240.146
943.706,Comercial,Bogota,382,1731.087,226.094
1682.857,Residencial,Bogota,113,1951.434,338.55
1251.084,Residencial,Medellin,83,1522.027,236.939
3681.327,Remodelacion,Medellin,99,3576.929,784.768
3623.185,Comercial,Bogota,82,5556.737,723.355
2818.079,Comercial,Bogota,476,5428.318,721.905
2995.41,Industrial,Medellin,404,5636.758,885.712
3886.861,Residencial,Bogota,26,4828.028,741.592
2551.929,Residencial,Rural,84,2536.665,381.354
3968.075,Residencial,Rural,438,5252.927,737.984
655.781,Comercial,Cali,423,1110.396,159.158
1480.125,Comercial,Barranquilla,50,1920.837,268.812
1191.351,Residencial,Barranquilla,249,1363.151,213.876
466.898,Remodelacion,Medellin,265,509.788,111.85
901.601,Industrial,Rural,50,1142.795,183.893
1674.972,Remodelacion,Barranquilla,66,1564.06,311.532
721.315,Residencial,Barranquilla,242,883.672,138.746
3301.262,Industrial,Barranquilla,282,5978.754,805.076
1733.583,Comercial,Rural,345,2689.865,391.12
3502.294,Industrial,Barranquilla,78,5414.713,857.793
2898.649,Comercial,Medellin,144,4421.627,614.294
2731.52,Residencial,Cali,333,3418.244,511.425
1979.377,Industrial,Medellin,396,3968.352,608.755
2609.076,Industrial,Barranquilla,312,4657.127,669.408
2381.246,Industrial,Bogota,329,4527.261,632.164
933.756,Residencial,Cali,378,1284.825,188.317
1030.688,Industrial,Rural,110,1571.128,227.105
3716.168,Industrial,Bogota,362,7190.626,1029.837
3023.523,Residencial,Rural,409,3698.015,525.981
922.69,Residencial,Barranquilla,390,1237.89,206.138
2106.128,Residencial,Rural,181,2242.967,344.408
2712.465,Industrial,Rural,428,4760.799,639.065
108.515,Comercial,Barranquilla,46,147.63,21.871
1380.991,Remodelacion,Cali,414,1687.823,327.386
601.01,Comercial,Cali,213,908.141,130.415
2786.876,Comercial,Rural,464,4529.766,653.533
2777.108,Industrial,Medellin,429,5107.037,800.035
1271.028,Remodelacion,Cali,367,1492.623,285.286
1053.926,Residencial,Medellin,373,1433.611,241.901
1865.896,Industrial,Bogota,385,3651.273,511.696
2848.461,Comercial,Bogota,107,4191.08,575.112
1163.425,Residencial,Barranquilla,420,1509.875,224.127
2406.054,Comercial,Barranquilla,470,4127.745,513.681
2730.2,Comercial,Cali,270,4006.326,577.32
1199.525,Remodelacion,Rural,38,995.553,204.532
3188.977,Remodelacion,Medellin,120,3015.5,764.37
1426.61,Residencial,Barranquilla,189,1643.846,277.744
1023.197,Comercial,Barranquilla,135,1354.771,181.958
242.931,Comercial,Bogota,36,336.166,54.153
2108.459,Residencial,Bogota,372,3263.859,460.456
593.502,Residencial,Cali,372,728.264,122.238
3046.152,Comercial,Medellin,463,5585.022,742.458
1535.383,Comercial,Rural,376,2236.839,338.113
2380.974,Residencial,Barranquilla,463,3484.501,457.515
3571.485,Remodelacion,Barranquilla,272,3813.925,746.639
2908.764,Industrial,Medellin,207,4828.637,705.44
934.726,Comercial,Medellin,170,1413.251,210.316
2988.855,Residencial,Rural,339,3616.1,590.147
3618.616,Industrial,Rural,163,5093.187,853.289
2056.44,Residencial,Medellin,262,2794.344,402.688
2772.172,Residencial,Barranquilla,138,2977.069,451.744
829.281,Remodelacion,Bogota,337,1013.637,237.891
1896.584,Comercial,Cali,464,3135.401,488.43
703.854,Residencial,Bogota,468,1105.12,184.179
598.073,Comercial,Cali,190,939.155,112.735
3891.857,Industrial,Barranquilla,476,7610.509,1034.386
458.888,Comercial,Rural,392,696.792,100.087
2897.34,Residencial,Bogota,47,3631.94,600.999
1238.988,Industrial,Rural,182,1819.762,285.434
891.104,Industrial,Cali,357,1527.968,253.717
2546.194,Remodelacion,Bogota,34,2637.736,621.712
834.292,Comercial,Barranquilla,143,1239.8,172.67
245.882,Comercial,Barranquilla,210,346.325,49.788
3011.755,Residencial,Cali,250,3435.474,568.614
411.021,Industrial,Medellin,449,857.073,129.486
2875.609,Comercial,Medellin,30,3759.785,582.092
2465.344,Industrial,Cali,180,4283.793,583.677
1157.241,Residencial,Barranquilla,123,1243.08,226.265
3886.779,Remodelacion,Cali,81,3916.147,748.13
1040.903,Residencial,Barranquilla,351,1420.626,192.421
2043.224,Comercial,Barranquilla,344,3272.633,449.098
1455.626,Residencial,Bogota,38,1802.32,281.049
3735.07,Comercial,Medellin,115,5209.721,697.807
2691.18,Remodelacion,Medellin,178,2990.469,686.652
1865.75,Industrial,Medellin,176,3311.862,427.476
3601.808,Remodelacion,Barranquilla,204,3774.016,818.763
2665.524,Industrial,Cali,110,4431.786,594.647
3269.172,Remodelacion,Bogota,432,3981.619,941.016
3251.694,Residencial,Rural,356,3595.648,557.536
3122.858,Residencial,Medellin,353,4049.367,728.051
427.528,Residencial,Medellin,84,461.365,85.104
3242.074,Industrial,Cali,310,5806.94,869.473
2217.145,Comercial,Bogota,42,3297.375,422.483
3899.393,Industrial,Medellin,390,7572.492,1149.395
540.167,Residencial,Rural,336,648.676,103.983
1164.734,Remodelacion,Medellin,255,1182.632,302.752
57.243,Industrial,Barranquilla,62,79.747,13.196
129.025,Residencial,Cali,147,140.717,24.075
290.807,Industrial,Barranquilla,146,477.023,70.534
2371.267,Comercial,Cali,268,3386.31,560.69
293.833,Residencial,Rural,424,354.742,58.28
1237.918,Residencial,Medellin,90,1319.126,244.718
998.305,Remodelacion,Cali,348,1151.599,237.755
913.822,Remodelacion,Rural,142,828.735,197.963
211.96,Residencial,Bogota,322,320.057,50.221
1454.719,Comercial,Barranquilla,394,2196.714,359.448
3033.855,Residencial,Rural,431,4054.998,548.83
833.838,Remodelacion,Barranquilla,380,850.244,219.171
841.809,Remodelacion,Cali,85,766.506,167.014
3949.858,Remodelacion,Cali,28,3752.016,785.687
1705.052,Industrial,Bogota,282,3454.245,492.531
784.138,Comercial,Rural,253,1179.831,157.693
2076.1,Comercial,Rural,408,2962.118,458.666
858.156,Comercial,Rural,166,1131.359,145.622
1198.595,Residencial,Bogota,250,1709.695,243.71
1893.531,Industrial,Medellin,248,3355.3,479.405
133.673,Industrial,Bogota,68,229.065,34.431
84.1,Industrial,Rural,421,148.45,23.281
1164.404,Residencial,Barranquilla,381,1586.246,241.115
1448.711,Residencial,Bogota,52,1666.34,283.006
1755.293,Industrial,Barranquilla,309,2834.23,423.826
1331.056,Residencial,Rural,273,1588.281,236.214
2405.181,Residencial,Barranquilla,192,2702.734,467.45
539.202,Comercial,Cali,91,712.644,109.437
1990.408,Industrial,Rural,359,3135.167,473.691
563.523,Remodelacion,Medellin,265,632.116,148.855
47.685,Comercial,Barranquilla,341,76.175,10.723
572.316,Industrial,Medellin,158,915,148.851
3624.395,Remodelacion,Barranquilla,220,3894.529,874.66
3963.979,Comercial,Cali,441,6381.269,907.846
1202.285,Industrial,Rural,244,1852.814,297.014
355.149,Residencial,Cali,370,457.45,79.697
437.493,Comercial,Rural,470,640.516,95.204
1465.029,Residencial,Cali,119,1741.07,246.969
2295.167,Industrial,Bogota,248,4380.302,627.121
1759.656,Residencial,Medellin,157,2081.277,368.623
2947.42,Industrial,Medellin,230,4955.787,708.211
1139.882,Residencial,Barranquilla,423,1473.817,238.292
3940.025,Residencial,Medellin,475,5749.181,970.39
3455.68,Residencial,Barranquilla,348,4694.548,724.133
3429.877,Industrial,Cali,37,4983.285,735.36
2704.587,Remodelacion,Bogota,440,3332.393,748.922
687.145,Remodelacion,Rural,189,673.857,147.043
2224.916,Industrial,Medellin,247,3964.43,586.897
556.154,Comercial,Cali,160,797.474,109.316
832.071,Residencial,Barranquilla,295,1044.308,166.899
2438.666,Residencial,Rural,168,2471.828,416.897
1986.976,Residencial,Barranquilla,429,2785.462,427.945
3878.063,Comercial,Bogota,51,5466.141,774.524
1447.187,Comercial,Bogota,474,2966.122,412.533
3019.55,Comercial,Medellin,340,5239.852,664.401
2567.601,Industrial,Medellin,175,4550.852,672.64
3485.471,Residencial,Cali,402,4293.436,724.298
3062.527,Residencial,Barranquilla,424,3963.201,695.025
770.402,Residencial,Rural,253,828.434,129.934
2256.105,Industrial,Medellin,451,4560.901,700.106
696.584,Remodelacion,Medellin,269,732.024,162.296
1430.62,Industrial,Barranquilla,223,2253.978,379.939
2950.388,Industrial,Medellin,311,5211.229,826.454
1067.012,Remodelacion,Bogota,214,1204.716,274.45
1495.512,Residencial,Medellin,48,1745.04,250.213
1481.35,Remodelacion,Barranquilla,320,1619.377,331.093
372.533,Residencial,Rural,186,402.712,66.548
871.368,Industrial,Rural,444,1592.938,231.744
3515.946,Remodelacion,Medellin,326,4091.958,921.746
3225.18,Industrial,Medellin,376,5864.351,835.171
3736.756,Comercial,Rural,290,4995.366,710.834
1124.401,Residencial,Rural,91,1146.383,164.624
2716.936,Remodelacion,Medellin,169,2666.303,663.913
2600.588,Comercial,Medellin,299,4044.748,634.601
3005.454,Industrial,Medellin,462,6380.499,952.354
3695.381,Comercial,Bogota,419,6822.803,903.053
3422.709,Industrial,Barranquilla,327,6172.086,917.159
3429.349,Industrial,Medellin,199,6386.741,924.637
1432.326,Comercial,Cali,256,2071.184,321.499
3052.874,Comercial,Bogota,479,6209.255,791.222
72.843,Comercial,Medellin,452,124.507,16.989
3834.406,Remodelacion,Cali,69,3540.293,822.587
455.726,Remodelacion,Barranquilla,327,507.056,107.748
1911.268,Comercial,Barranquilla,239,2902.633,388.221
1572.179,Comercial,Bogota,165,2368.035,326.803
549.64,Remodelacion,Barranquilla,150,541.058,115.143
1839.827,Remodelacion,Cali,84,1705.419,366.472
1259.091,Residencial,Bogota,454,1889.065,279.243
3730.041,Residencial,Cali,317,4777.734,748.479
2701.525,Industrial,Barranquilla,418,5051.954,777.094
249.443,Industrial,Barranquilla,188,434.945,61.194
3224.805,Remodelacion,Medellin,232,3293.198,826.104
3879.482,Comercial,Rural,261,5175.693,741.903
1467.993,Comercial,Bogota,35,2122.915,277.626
2133.965,Comercial,Medellin,159,3264.842,417.358
2534.644,Industrial,Medellin,327,4415.234,733.128
1956.473,Remodelacion,Medellin,200,1934.136,469.265
3328.996,Comercial,Rural,359,5107.724,646.384
2235.215,Residencial,Medellin,176,2719.184,399.645
3285.07,Residencial,Medellin,333,4629.131,692.226
1177.387,Industrial,Medellin,108,2019.481,292.752
1913.516,Comercial,Medellin,82,2533.295,365.767
423.949,Remodelacion,Medellin,212,426.846,109.011
587.435,Remodelacion,Rural,81,521.776,113.064
3059.701,Comercial,Bogota,136,5095.109,620.821
2146.699,Remodelacion,Bogota,374,2490.153,607.071
1510.478,Industrial,Barranquilla,136,2276.835,343.013
3800.266,Comercial,Bogota,83,5547.623,824.215
3223.404,Comercial,Rural,177,4341.171,550.278
2768.345,Residencial,Barranquilla,364,3517.288,564.893
2169.322,Residencial,Cali,101,2458.515,367.882
522.877,Comercial,Rural,326,709.89,107.693
1137.333,Remodelacion,Cali,217,1102.574,251.824
1442.187,Industrial,Bogota,274,2754.01,404.07
1027.778,Residencial,Medellin,46,1069.778,201.531
3550.172,Industrial,Medellin,63,5802.087,762.252
3701.166,Remodelacion,Rural,420,3583.374,932.168
2678.977,Residencial,Medellin,136,2953.405,523.946
2081.791,Comercial,Rural,214,2801.934,423.177
1988.883,Remodelacion,Barranquilla,21,1869.893,392.523
3910.631,Residencial,Medellin,442,5805.586,857.523
1436.83,Residencial,Bogota,243,1940.629,302.436
2063.498,Comercial,Barranquilla,81,2954.849,379.001
399.081,Remodelacion,Bogota,297,476.046,112.373
3916.562,Comercial,Medellin,207,6168.672,888.967
1117.536,Remodelacion,Rural,206,1100.289,253.549
2691.474,Industrial,Medellin,448,5714.782,841.203
1956.546,Residencial,Barranquilla,276,2546.351,409.418
796.409,Comercial,Bogota,230,1420.88,202.393
1177.855,Comercial,Cali,214,1889.265,238.037
809.063,Remodelacion,Cali,223,791.049,189.231
2286.086,Residencial,Cali,324,2910.892,428.604
3816.247,Residencial,Bogota,131,4506.777,770.278
299.381,Comercial,Cali,166,415.511,58.034
2526.102,Remodelacion,Bogota,440,3046.067,720.876
